date,pression de la boucle,vide bouilleur,niveau bouilleur,depression,temperature E,temperature S,debit 29%,debit 54%,pression calendre,ampérage AP04
20-Feb-23 04:00:00,2.510567188,87.47470856,92.57653809,,90.61386108,87.6832428,55.10998154,19.98942184,0.607437193,34.43021774
20-Feb-23 05:00:00,2.483074903,86.81066895,92.65948486,,90.42372894,87.32783508,54.96727753,20.00619698,0.617782414,34.43021774
20-Feb-23 06:00:00,2.503330231,87.20905304,92.91175842,,91.01901245,87.99986267,54.84903717,19.99532318,0.619525135,34.43021774
20-Feb-23 07:00:00,2.543524742,86.94911194,93.21770477,,90.96287537,87.88946533,54.9683609,16.93564606,0.57870543,34.43021774
20-Feb-23 08:00:00,2.483412504,88.95915222,93.07803345,,92.4580307,89.35379028,55.06832504,18.76972771,0.744060397,34.43021774
20-Feb-23 09:00:00,2.562841415,88.78797913,92.75498199,,92.70555878,89.62572479,55.2816391,19.25491714,0.707133889,34.43021774
20-Feb-23 10:00:00,2.556712151,86.95495605,92.88058472,,91.99704742,88.99585724,55.00418091,19.99777412,0.6883232,34.43021774
20-Feb-23 11:00:00,2.542073727,88.84890747,92.67266846,,92.40187073,89.3348999,55.06110764,20.02231026,0.717051804,34.43021774
20-Feb-23 12:00:00,2.47822237,88.2148056,92.81249237,,92.27502441,89.27433014,55.00436401,20.00162315,0.768038869,34.43021774
20-Feb-23 13:00:00,2.567867994,87.75322723,92.64829254,,92.54220581,89.40047455,55.16281509,19.98871613,0.719849169,34.43021774
20-Feb-23 14:00:00,2.494254351,87.76517487,92.72190094,,92.81471252,89.81358337,55.01291275,19.92318726,0.767026901,34.43021774
20-Feb-23 15:00:00,2.503680706,88.42230225,92.74101257,,93.28270721,90.16766357,55.08136368,24.00716591,0.773803234,34.43021774
20-Feb-23 16:00:00,2.449778557,88.27707672,92.69540405,,93.2230835,90.32609558,54.97154617,20.2563324,0.808068752,34.43021774
20-Feb-23 17:00:00,2.511335611,87.84605408,92.97875977,,93.19239044,90.09605408,55.0046463,22.94831467,0.792281926,34.43021774
20-Feb-23 18:00:00,2.516298532,88.95562744,92.68154907,,94.32098389,91.21061707,55.0406456,19.97672844,0.884320378,34.43021774
20-Feb-23 19:00:00,2.47035265,88.32019043,92.66815948,,94.65081024,92.00715637,55.01027298,20.02326584,0.936783791,34.43021774
20-Feb-23 20:00:00,2.696371078,88.05943298,92.55278015,,95.18655396,95.00405121,54.88975143,19.96670341,0.990691781,34.43021774
20-Feb-23 21:00:00,3.021027565,87.52335358,92.82853699,,94.15281677,94.21031189,54.98627853,17.9413662,0.795418143,34.43021774
20-Feb-23 22:00:00,2.727931261,87.47611237,92.77391815,,94.30554199,92.42446136,54.98757935,18.07606506,0.778555512,34.43021774
20-Feb-23 23:00:00,2.653647661,86.62874603,92.76390076,,91.76091766,90.00376129,54.9601326,18.05262184,0.493960679,34.43021774
21-Feb-23 00:00:00,2.52712965,86.1796875,92.90990448,,90.77870941,88.8295517,54.85371017,18.29267883,0.5251531,34.43021774
21-Feb-23 01:00:00,2.610598087,86.75466919,92.51172638,,89.9331131,87.71246338,54.85694504,17.96801567,0.453114629,34.43021774
21-Feb-23 02:00:00,2.593183756,87.0439682,92.87219238,,90.65112305,88.42566681,55.28638077,19.9928093,0.615684211,34.43021774
21-Feb-23 03:00:00,2.591523886,87.29728699,92.67321777,,90.80813599,88.40949249,55.06529999,22.00009727,0.587771714,34.43021774
21-Feb-23 04:00:00,2.589447737,88.79331207,92.69628906,,91.59120941,89.04928589,54.96031952,22.04336548,0.694309354,34.43021774
21-Feb-23 05:00:00,2.516410112,87.19232941,92.68029785,,91.58161926,88.93270111,54.92538452,21.96366692,0.718681157,34.43021774
21-Feb-23 06:00:00,2.49913168,87.96922302,92.65350342,,91.92605591,89.25267029,55.10623932,21.97843933,0.725939333,34.43021774
21-Feb-23 07:00:00,2.476822853,86.87374115,92.99769592,,90.41651917,87.92504883,54.99396133,18.06108665,0.568623066,34.43021774
21-Feb-23 08:00:00,2.577641487,86.85855103,92.99354553,,90.09268188,87.49237061,54.90207291,17.76727104,0.506461322,34.43021774
21-Feb-23 09:00:00,2.47464323,86.71533203,93.11168671,,90.63301849,87.94709015,54.98476791,17.91396713,0.644862175,34.43021774
21-Feb-23 10:00:00,2.516240597,88.19264221,92.83061218,,91.98639679,89.11457825,55.08069992,18.03223801,0.751575589,34.43021774
21-Feb-23 11:00:00,2.497071981,88.17597198,93.01858521,,92.5539093,89.54743958,55.00336456,18.97681618,0.810191154,34.43021774
21-Feb-23 12:00:00,2.569023848,87.02428436,92.78967285,,92.64308167,89.6996994,54.96688461,18.96414948,0.737216413,34.43021774
21-Feb-23 13:00:00,2.504762888,87.56204987,92.93942261,,92.35466766,89.49404907,54.98524857,19.01675034,0.746330857,34.43021774
21-Feb-23 14:00:00,2.481212854,87.75448608,92.88633728,,91.80492401,89.00572205,55.04504395,19.05314827,0.657851815,34.43021774
21-Feb-23 15:00:00,2.525388718,87.38569641,92.95105743,,91.1996994,88.36550903,54.93237686,21.62826157,0.600547254,34.43021774
21-Feb-23 16:00:00,2.558923721,88.55537415,93.07636261,,92.18746185,89.17521667,55.04824829,21.97377014,0.72996062,34.43021774
21-Feb-23 17:00:00,2.541848898,88.98396301,92.81539917,,92.16129303,89.26208496,55.02257919,21.95928574,0.735108018,34.43021774
21-Feb-23 18:00:00,2.49217844,88.5647583,92.69438934,,92.40231323,89.16620636,55.03596878,22.01841927,0.75832969,34.43021774
21-Feb-23 19:00:00,2.447877884,88.75626373,92.83504486,,92.38014221,88.97763062,55.04035187,21.98491478,0.765136361,34.43021774
21-Feb-23 20:00:00,2.511734724,87.66971588,93.08634949,,91.56025696,88.35529327,54.92406464,19.99349403,0.717605352,34.43021774
21-Feb-23 21:00:00,2.426367044,85.88523865,93.21100616,,91.41718292,88.32408905,55.02323151,19.97460175,0.74479562,34.43021774
21-Feb-23 22:00:00,2.431545734,86.40299225,92.99199677,,91.69845581,88.67410278,55.00403214,17.98028183,0.774051189,34.43021774
21-Feb-23 23:00:00,2.46012187,86.71553802,92.89646912,,91.5573349,88.5504837,54.90040207,19.05575371,0.721316993,34.43021774
22-Feb-23 00:00:00,2.477155447,86.5043869,92.81417084,,91.53194427,88.38507843,55.11019516,19.02394104,0.724511027,34.43021774
22-Feb-23 01:00:00,2.52346921,86.71846008,92.99739838,,91.81088257,88.77375031,55.08913803,18.98390388,0.716328084,34.43021774
22-Feb-23 02:00:00,2.458570004,86.75975037,92.80059052,,91.95023346,88.80702209,54.88619614,19.01482201,0.766159892,34.43021774
22-Feb-23 03:00:00,2.456381083,85.76246643,93.0308609,,90.90407562,87.91007996,54.96463776,17.98629761,0.664742291,34.43021774
22-Feb-23 04:00:00,2.527332067,86.26860046,92.92362976,,91.37467957,88.31758881,54.99985123,17.98213959,0.641578376,34.43021774
22-Feb-23 05:00:00,2.545877457,86.27542877,92.78494263,,91.01277161,88.00585175,54.95806503,20.04735565,0.626988351,34.43021774
22-Feb-23 06:00:00,2.507071257,85.94160461,92.8769455,,91.02050781,87.69633484,54.97323608,20.0207386,0.700205147,34.43021774
22-Feb-23 07:00:00,2.511263132,85.84577179,92.49532318,,91.29343414,88.33968353,54.97026825,19.96870804,0.733916044,34.43021774
22-Feb-23 08:00:00,2.510314465,86.20612335,92.80084991,,91.67921448,88.62521362,55.13982773,19.94091988,0.750887156,34.43021774
22-Feb-23 09:00:00,2.532106161,85.90117645,92.67920685,,91.59887695,88.63129425,55.00344086,19.99111176,0.71791929,34.43021774
22-Feb-23 10:00:00,2.533379078,86.33309174,92.86632538,,91.79680634,88.74822235,54.97164154,19.97416115,0.710122883,34.43021774
22-Feb-23 11:00:00,2.462090492,85.79733276,92.65000916,,92.01195526,89.08003235,55.00796509,19.9667263,0.807035923,34.43021774
22-Feb-23 12:00:00,2.537988663,86.36180878,92.62941742,,92.35784149,89.21700287,55.09194565,20.04152107,0.744944036,34.43021774
22-Feb-23 13:00:00,2.462617874,85.81440735,92.8238678,,92.30975342,89.29341125,54.88151932,20.03732109,0.787102878,34.43021774
22-Feb-23 14:00:00,2.548761368,86.55534363,92.71305847,,92.45695496,89.34690857,55.07255554,20.03294563,0.749166131,34.43021774
22-Feb-23 15:00:00,2.541450262,85.15187073,92.76206207,,92.65816498,89.56758881,55.06175995,19.97475815,0.753606141,34.43021774
22-Feb-23 16:00:00,2.509878874,85.41308594,92.83137512,,92.8585434,89.76126099,54.96790314,20.00886917,0.779940844,34.43021774
22-Feb-23 17:00:00,2.533056021,85.29998016,92.67712402,,92.58408356,89.51889038,54.93156052,19.96837807,0.696402609,34.43021774
22-Feb-23 18:00:00,2.477336168,85.38110352,92.82904816,,92.16028595,89.2936554,54.96532059,20.04897881,0.701922357,34.43021774
22-Feb-23 19:00:00,2.553632736,85.89027405,92.93921661,,91.80013275,88.85321045,55.07572174,19.95073318,0.655518651,34.43021774
22-Feb-23 20:00:00,2.460535526,85.51521301,92.68721771,,91.56617737,88.6757431,55.04454422,21.99638367,0.708392024,34.43021774
22-Feb-23 21:00:00,2.528990269,85.57855225,92.7413559,,91.60373688,88.6051712,54.89206696,23.0170269,0.649952948,34.43021774
22-Feb-23 22:00:00,2.533620596,85.92459106,92.75501251,,91.86634827,88.87296295,54.96951294,22.9885788,0.679076552,34.43021774
22-Feb-23 23:00:00,2.478261232,86.36728668,92.81951904,,91.96838379,89.13318634,55.01163101,23.00413513,0.684290349,34.43021774
23-Feb-23 00:00:00,2.439946651,86.18729401,92.9751358,,91.87848663,88.98873901,55.04492569,22.00716209,0.725295722,34.43021774
23-Feb-23 01:00:00,2.510607243,86.68339539,92.61193848,,91.68812561,88.56604767,54.16740036,22.03359222,0.652351558,34.43021774
23-Feb-23 02:00:00,2.468770981,86.36580658,92.98286438,,91.70224762,88.78523254,54.98122787,21.04786873,0.663026869,34.43021774
23-Feb-23 03:00:00,2.446256876,86.34215546,92.70448303,,91.48126221,88.66020203,55.05878067,21.02925491,0.667370975,34.43021774
23-Feb-23 04:00:00,2.446010828,85.99852753,92.9329071,,91.33934784,88.41603851,55.06545258,21.01241875,0.702486157,34.43021774
23-Feb-23 05:00:00,2.454613447,85.83150482,92.92094421,,91.31916046,88.24901581,54.97618103,20.96385956,0.679436743,34.43021774
23-Feb-23 06:00:00,2.503261328,86.22718048,92.63597107,,91.58114624,88.48591614,55.01378632,21.98304367,0.682087183,34.43021774
23-Feb-23 07:00:00,2.48501277,85.30458832,92.7660141,,91.6478653,88.71503448,55.027771,21.95690346,0.705095887,34.43021774
23-Feb-23 08:00:00,2.445038795,85.42186737,92.96986389,,91.72486877,88.84013367,54.97451019,22.00807381,0.718812406,34.43021774
23-Feb-23 09:00:00,2.437505007,85.38172913,92.7537384,,91.97267914,88.79038239,54.82213211,22.0014267,0.741776288,34.43021774
23-Feb-23 10:00:00,2.447348595,85.17757416,92.79232788,,91.86100769,88.75627136,54.89540863,20.00194931,0.756282806,34.43021774
23-Feb-23 11:00:00,2.52432704,85.62469482,92.76501465,,92.21048737,89.06858063,55.02756882,19.95713043,0.71224016,34.43021774
23-Feb-23 12:00:00,2.499902248,85.74289703,92.58264923,,92.16856384,89.05567932,55.16399384,19.9711628,0.732311487,34.43021774
23-Feb-23 13:00:00,2.479549885,87.16082764,92.58079529,,93.09707642,90.20078278,55.03653336,19.97938538,0.784397066,34.43021774
23-Feb-23 14:00:00,2.475523472,86.96604919,92.5355835,,92.79869843,89.68309784,54.91966629,19.96366692,0.76567626,34.43021774
23-Feb-23 15:00:00,2.540248632,85.93967438,92.72852325,,92.58106232,89.51204681,55.13557053,21.6470089,0.735973775,34.43021774
23-Feb-23 16:00:00,2.554473877,85.70045471,92.77436066,,92.67136383,89.59520721,55.04190063,22.05813217,0.741083324,34.43021774
23-Feb-23 17:00:00,2.563781977,86.29784393,92.82853699,,92.75784302,89.72758484,54.97990417,22.01490211,0.730528295,34.43021774
23-Feb-23 18:00:00,2.546252489,85.47718048,92.65603638,,92.86113739,89.88368225,55.19527817,22.00233269,0.751018882,34.43021774
23-Feb-23 19:00:00,2.473682642,85.31397247,92.91388702,,92.735672,89.74487305,54.86972427,21.97889137,0.789594889,34.43021774
23-Feb-23 20:00:00,2.552349091,85.33164215,92.71942139,,92.89199066,89.87902832,54.81713104,21.97759438,0.734639049,34.43021774
23-Feb-23 21:00:00,2.467633247,84.66571808,92.56539154,,92.68374634,89.71756744,54.96506119,22.03359795,0.7560938,34.43021774
23-Feb-23 22:00:00,2.472994566,85.26822662,92.86128998,,92.73802948,89.57619476,55.00482178,21.96630669,0.772885382,34.43021774
23-Feb-23 23:00:00,2.52908206,85.01682281,92.5225296,,92.55355072,89.46455383,55.14582443,22.0275898,0.720548213,34.43021774
24-Feb-23 00:00:00,2.525783777,84.8892746,92.80386353,,92.74697876,89.60033417,55.03046036,22.05512238,0.7369349,34.43021774
24-Feb-23 01:00:00,2.448838472,85.6465683,92.83961487,,92.36423492,89.35237122,54.88612747,22.04614067,0.751253009,34.43021774
24-Feb-23 02:00:00,2.487453938,84.97815704,92.69471741,,92.59677124,89.28037262,54.96167374,22.02676201,0.770109355,34.43021774
24-Feb-23 03:00:00,2.526509285,84.85810852,92.43200684,,92.64234161,89.46005249,55.08296585,22.06175613,0.731373906,34.43021774
24-Feb-23 04:00:00,2.526113272,84.02972412,92.70140839,,92.51911163,89.34364319,54.92038727,21.94433212,0.732173204,34.43021774
24-Feb-23 05:00:00,2.531260967,85.45851135,92.67499542,,92.44330597,89.39473724,54.96153641,21.14653206,0.721806228,34.43021774
24-Feb-23 06:00:00,2.453642368,85.09239197,92.62562561,,92.37086487,89.12995148,54.99118805,21.0152359,0.762825906,34.43021774
24-Feb-23 07:00:00,2.448103905,84.72209167,92.6565094,,92.28061676,89.2607193,54.99492264,21.01237106,0.773168027,34.43021774
24-Feb-23 08:00:00,2.456415415,84.20763397,92.5976944,,90.75783539,87.90141296,55.11772156,21.02576256,0.608738244,34.43021774
24-Feb-23 09:00:00,2.531901598,83.21296692,92.92589569,,90.05735779,87.17819214,56.06955338,20.98906326,0.531130672,34.43021774
24-Feb-23 10:00:00,2.51648736,84.88387299,92.57494354,,90.82187653,87.7144928,55.02296448,20.97794724,0.651439309,34.43021774
24-Feb-23 11:00:00,2.523498297,84.91207886,92.87444305,,91.68769073,88.62036896,55.04000473,21.97015572,0.700117707,34.43021774
24-Feb-23 12:00:00,2.454802752,85.03118896,92.74446869,,91.58308411,88.5597229,54.90608597,22.031353,0.745295703,34.43021774
24-Feb-23 13:00:00,2.538384438,84.43897247,92.66452026,,91.772789,88.64797211,54.98701859,22.01761246,0.695747972,34.43021774
24-Feb-23 14:00:00,2.518690825,85.14690399,92.74629211,,91.99746704,88.78695679,55.07369232,22.0147686,0.709317327,34.43021774
24-Feb-23 15:00:00,2.546688557,84.95244598,92.82254028,,92.14199829,89.04704285,55.02503967,22.02842522,0.733808994,34.43021774
24-Feb-23 16:00:00,2.464375257,85.22755432,92.67202759,,92.63660431,89.56776428,55.10602951,21.98879623,0.795358479,34.43021774
24-Feb-23 17:00:00,2.536918879,84.75667572,92.85536194,,92.42866516,89.29692841,54.94684219,22.00199699,0.738886774,34.43021774
24-Feb-23 18:00:00,2.471247435,85.17008209,92.81787872,,92.72704315,89.59712219,54.95985794,22.03296852,0.740684569,34.43021774
24-Feb-23 19:00:00,2.534011126,85.15259552,92.79148865,,93.0034256,89.94000244,54.94007111,22.03690529,0.76603806,34.43021774
24-Feb-23 20:00:00,2.462887526,85.0901947,92.71149445,,92.8572998,89.80725861,54.9430542,21.97803307,0.812258899,34.43021774
24-Feb-23 21:00:00,2.530732393,84.23219299,92.77558899,,91.70457458,88.75847626,55.07567215,22.05616188,0.635549247,34.43021774
24-Feb-23 22:00:00,2.536407232,84.21562958,92.88386536,,91.21757507,88.39193726,55.05167389,21.92687798,0.597543299,34.43021774
24-Feb-23 23:00:00,2.514455318,84.72142029,92.61995697,,90.77532196,87.91129303,55.20587921,22.01600838,0.596844614,34.43021774
25-Feb-23 00:00:00,2.535202742,85.36000061,92.77389526,,91.0072937,88.09819794,54.98983383,22.47365761,0.599188387,34.43021774
25-Feb-23 01:00:00,2.505723238,86.05249023,92.92770386,,91.06922913,88.15916443,54.87320328,22.51382637,0.596908629,34.43021774
25-Feb-23 02:00:00,2.468722582,84.44329071,92.61395264,,89.98594666,86.91542816,55.00201416,22.95698547,0.589131176,34.43021774
25-Feb-23 03:00:00,2.511991978,85.49710083,92.69689941,,91.27481079,88.2822876,55.14188004,22.9923687,0.603761792,34.43021774
25-Feb-23 04:00:00,2.535143614,85.75435638,92.60482025,,90.18599701,87.27455902,55.05515671,23.0028019,0.542365789,34.43021774
25-Feb-23 05:00:00,2.515929937,86.40971375,92.74530792,,90.34197998,87.35640717,54.95967102,22.94321632,0.554431081,34.43021774
25-Feb-23 06:00:00,2.496560574,87.74830627,92.55131531,,90.25517273,87.39791107,54.81117249,24.88490295,0.579018235,34.43021774
25-Feb-23 07:00:00,2.534939766,88.20500946,92.90125275,,92.12931061,88.95282745,55.03919601,25.05377769,0.694038033,34.43021774
25-Feb-23 08:00:00,2.467627525,87.63462067,92.42436218,,90.3513031,87.71103668,55.02101517,25.00269318,0.527097344,34.43021774
25-Feb-23 09:00:00,2.512313366,88.91175842,92.6227417,,91.4334259,88.59140778,55.11354065,21.94473457,0.664510071,34.43021774
25-Feb-23 10:00:00,2.450614929,87.80208588,92.48695374,,92.67977142,89.72874451,54.9815712,22.01193047,0.742446601,34.43021774
25-Feb-23 11:00:00,2.477915525,94.20481873,92.4577179,,94.69421387,91.32515717,55.05540085,23.8435955,0.668732941,34.43021774
25-Feb-23 12:00:00,2.424597263,87.82975769,92.75169373,,91.67166138,88.61382294,55.02123642,17.95000648,0.657215416,34.43021774
25-Feb-23 13:00:00,2.529435635,128.3330231,92.69026947,,98.68066406,97.12129211,54.95428085,25.11956024,0.943087816,34.43021774
25-Feb-23 14:00:00,2.445506811,88.92097473,92.46899414,,92.63805389,89.7829361,54.88541794,16.9583149,0.670654774,34.43021774
25-Feb-23 15:00:00,2.500735283,86.79000092,92.57051849,,90.97660065,88.15431213,54.94104004,20.00417709,0.56391257,34.43021774
25-Feb-23 16:00:00,2.488505602,87.13098145,93.01158142,,90.63729095,87.93161774,54.90867996,19.97477531,0.559105217,34.43021774
25-Feb-23 17:00:00,2.519120932,87.5688324,92.55170441,,90.4162674,87.51956177,55.01795959,19.98597527,0.53565079,34.43021774
25-Feb-23 18:00:00,2.458257437,87.1524353,92.69657898,,90.09713745,87.28687286,54.94103622,19.95814133,0.553573251,34.43021774
25-Feb-23 19:00:00,2.537286997,86.67747498,92.56264496,,89.86978149,87.07556152,55.02197266,20.02287674,0.505793035,34.43021774
25-Feb-23 20:00:00,2.541228294,86.93035126,92.68592834,,89.7828064,87.06686401,54.99094391,19.99703979,0.505976975,34.43021774
25-Feb-23 21:00:00,2.560320616,87.02384949,92.77974701,,89.45764923,86.71427155,54.94804382,20.02206421,0.4835383,34.43021774
25-Feb-23 22:00:00,2.551703215,86.42572021,92.77327728,,89.26911163,86.50042725,55.06389236,25.09835434,0.474456012,34.43021774
25-Feb-23 23:00:00,2.552137613,87.59204102,92.64846039,,89.91628265,87.33531189,55.00478363,24.97338867,0.518350184,34.43021774
26-Feb-23 00:00:00,2.472485542,88.24382782,92.64170074,,90.06077576,87.27113342,54.80868149,24.98747635,0.529868007,34.43021774
26-Feb-23 01:00:00,2.522542953,88.05301666,92.6750946,,90.42562866,87.58487701,55.04427719,25.01685524,0.590790749,34.43021774
26-Feb-23 02:00:00,2.514732122,88.85850525,92.81173706,,90.79415894,88.03717804,55.0995369,24.98360634,0.597133875,34.43021774
26-Feb-23 03:00:00,2.476186037,88.04833984,92.56491852,,91.08879089,88.16840363,55.23361588,24.93351364,0.648964524,34.43021774
26-Feb-23 04:00:00,2.528694868,90.49076843,92.57077026,,91.69931793,88.77318573,54.97963715,24.99211311,0.641544402,34.43021774
26-Feb-23 05:00:00,2.507672548,90.87599182,92.79305267,,91.7140274,88.90020752,55.05033875,25.00191498,0.638364553,34.43021774
26-Feb-23 06:00:00,2.43822813,90.62538147,92.56533813,,91.82026672,89.03012085,54.94295883,25.02379608,0.689296842,34.43021774
26-Feb-23 07:00:00,2.503980637,89.91751099,92.81813049,,91.77173615,88.89052582,54.95788956,24.96908569,0.631027102,34.43021774
26-Feb-23 08:00:00,2.50788331,92.58605194,92.32842255,,92.77602386,89.60546875,54.96762466,24.97711563,0.747900128,34.43021774
26-Feb-23 09:00:00,2.47066021,90.60913086,92.81780243,,92.82942963,89.87043762,54.88173676,23.06347466,0.764473796,34.43021774
26-Feb-23 10:00:00,2.493888378,92.02233887,92.68022919,,93.2022171,90.05735779,55.03253174,22.96678162,0.771741509,34.43021774
26-Feb-23 11:00:00,2.42155385,91.01784515,93.10800934,,93.29357147,90.34985352,55.15233231,22.95278931,0.831763089,34.43021774
26-Feb-23 12:00:00,2.446657181,91.34933472,92.92926025,,92.76145172,89.86113739,55.03044891,21.0152626,0.743451476,34.43021774
26-Feb-23 13:00:00,2.489860058,90.50930023,92.93489838,,92.36045074,89.51655579,55.01722717,20.99027634,0.679498196,34.43021774
26-Feb-23 14:00:00,2.430765152,90.40300751,92.70257568,,92.17604065,89.28626251,55.00537872,22.95672607,0.71803987,34.43021774
26-Feb-23 15:00:00,2.513221502,89.43289185,92.71274567,,91.21189117,88.56801605,55.04893112,21.06627083,0.580209494,34.43021774
26-Feb-23 16:00:00,2.508665562,89.64694214,92.60062408,,90.54547882,87.86286926,54.97500229,21.01783562,0.533774197,34.43021774
26-Feb-23 17:00:00,2.522474051,90.36270142,92.62419128,,90.26279449,87.66139221,54.99815369,21.94975662,0.529912114,34.43021774
26-Feb-23 18:00:00,2.531206846,92.85312653,92.88693237,,92.05356598,89.10906982,54.88747025,24.87455559,0.787182271,34.43021774
26-Feb-23 19:00:00,2.506446362,93.49504852,92.92364502,,92.74112701,89.68847656,55.09062958,26.99469185,0.831972897,34.43021774
26-Feb-23 20:00:00,2.488748312,92.07157135,92.90106201,,93.12193298,90.16751862,54.97794724,26.99623871,0.845383167,34.43021774
26-Feb-23 21:00:00,2.481124401,91.69378662,92.71959686,,93.48435974,90.45362091,54.95301437,20.122509,0.880234838,34.43021774
26-Feb-23 22:00:00,2.496927023,92.03634644,92.60089874,,94.00131989,90.83276367,54.93969727,20.01527405,0.906945646,34.43021774
26-Feb-23 23:00:00,2.486645222,89.876091,93.04330444,,91.99755859,89.32113647,55.05604172,20.02474976,0.618302584,34.43021774
27-Feb-23 00:00:00,2.447245836,89.83557892,92.71712494,,91.24241638,88.4109726,55.12462616,20.01417351,0.605833471,34.43021774
27-Feb-23 01:00:00,2.478610039,90.67081451,92.57836914,,90.90833282,88.26261902,54.85943222,20.03576279,0.587667167,34.43021774
27-Feb-23 02:00:00,2.531921625,91.53717804,92.73984528,,90.44879913,87.89541626,54.92744827,21.98610306,0.544922471,34.43021774
27-Feb-23 03:00:00,2.489897013,90.66416931,92.86759186,,89.69274902,87.13578796,55.12753296,22.0252037,0.532535851,34.43021774
27-Feb-23 04:00:00,2.546640873,90.21768951,92.75434875,,89.03170013,86.37000275,55.02449036,24.99403572,0.4688811,34.43021774
27-Feb-23 05:00:00,2.498686314,89.0303421,92.41963196,,88.36356354,85.7011261,54.96098709,24.97406197,0.463858873,34.43021774
27-Feb-23 06:00:00,2.524286747,89.17590332,92.62055206,,87.8190918,85.09104156,55.0254097,25.02104187,0.421369433,34.43021774
27-Feb-23 07:00:00,2.53481698,88.89648438,92.48841095,,87.40162659,84.67870331,55.21328354,24.97322464,0.391570926,34.43021774
27-Feb-23 08:00:00,2.471060276,88.18133545,92.66298676,,87.67192078,84.89051056,55.05983734,24.97210121,0.535486937,34.43021774
27-Feb-23 09:00:00,2.526768446,89.24513245,92.78697968,,88.3963089,85.53482819,54.82069397,26.99979591,0.530825377,34.43021774
27-Feb-23 10:00:00,2.51454258,89.7488327,92.75521851,,88.78871918,85.87944031,54.99927521,26.95140076,0.54684943,34.43021774
27-Feb-23 11:00:00,2.520746708,89.52542877,92.62025452,,88.98249817,85.92644501,55.03142929,27.05327988,0.560952544,34.43021774
27-Feb-23 12:00:00,2.442916393,88.95890045,92.73088074,,90.75462341,87.80656433,46.47922134,18.59878731,0.750728905,34.43021774
27-Feb-23 13:00:00,2.520648718,89.3503952,92.74145508,,91.56000519,88.54598236,54.8092804,20.03573036,0.75562948,34.43021774
27-Feb-23 14:00:00,2.525645256,87.83981323,92.641716,,91.67843628,88.85587311,48.60953903,19.97710609,0.699369252,34.43021774
27-Feb-23 15:00:00,2.46780467,87.46626282,92.70372009,,91.98705292,89.16592407,54.89007568,17.99902344,0.753832638,34.43021774
27-Feb-23 16:00:00,2.555638552,88.22502136,92.4095993,,91.55304718,88.66287231,54.945755,18.04528236,0.68659699,34.43021774
27-Feb-23 17:00:00,2.55901289,88.2362442,92.59056854,,91.50309753,88.61442566,54.84983444,22.06156349,0.691404283,34.43021774
27-Feb-23 18:00:00,2.537305593,88.38918304,92.85041809,,91.32089996,88.27322388,54.98924637,24.99445915,0.695228457,34.43021774
27-Feb-23 19:00:00,2.563466787,88.72402954,92.70818329,,91.77085114,88.70529938,55.11286545,24.945364,0.768269956,34.43021774
27-Feb-23 20:00:00,2.567267895,89.03335571,92.45478821,,92.16553497,89.00178528,54.97428513,25.05070305,0.783337355,34.43021774
27-Feb-23 21:00:00,2.541878462,88.90194702,92.72225952,,92.30936432,89.3078537,54.95719528,24.99810791,0.79682374,34.43021774
27-Feb-23 22:00:00,2.534870148,88.55731964,92.26082611,,92.42488098,89.44393921,54.92523956,21.92951202,0.812636435,34.43021774
27-Feb-23 23:00:00,2.562703609,89.16825104,92.62786102,,92.57263184,89.36152649,55.16843414,20.98836136,0.788805664,34.43021774
28-Feb-23 00:00:00,2.554185152,88.87319183,92.52314758,,92.57800293,89.51147461,55.08064651,21.04957962,0.81744951,34.43021774
28-Feb-23 01:00:00,2.560734034,89.15536499,92.43019104,,92.54204559,89.47911072,55.0076828,20.9951992,0.802556992,34.43021774
28-Feb-23 02:00:00,2.589400053,89.21044922,93.0196228,,92.61136627,89.36655426,54.90016174,20.99344063,0.810742974,34.43021774
28-Feb-23 03:00:00,2.566910267,88.72842407,92.74475098,,92.50687408,89.28216553,55.02138138,21.02521515,0.815175414,34.43021774
28-Feb-23 04:00:00,2.589992762,88.58332062,92.30430603,,92.40370941,89.34624481,54.96825027,21.01066017,0.819672108,34.43021774
28-Feb-23 05:00:00,2.599328279,89.10877228,92.4779129,,92.67053223,89.49610138,55.20030975,24.82688904,0.804018199,34.43021774
28-Feb-23 06:00:00,2.521835089,90.78405762,92.46446991,,92.81423187,89.75817871,55.0019989,25.0275135,0.889974535,34.43021774
28-Feb-23 07:00:00,2.584127188,89.16810608,92.67927551,,92.66495514,89.67843628,54.94374466,25.01521492,0.831222117,34.43021774
28-Feb-23 08:00:00,2.57603693,90.81552124,92.53125,,92.82240295,89.81105804,54.82614899,25.03617859,0.849825263,34.43021774
28-Feb-23 09:00:00,2.577389956,90.35655212,92.4985199,,92.6136322,89.65982056,54.96549225,24.93984032,0.785724282,34.43021774
28-Feb-23 10:00:00,2.501153946,90.3792038,92.26976776,,92.32038879,89.31194305,55.01411057,25.02494431,0.834541261,34.43021774
28-Feb-23 11:00:00,2.5054245,91.0349884,92.13939667,,92.64185333,89.68338013,55.01483154,25.00515938,0.815983832,34.43021774
28-Feb-23 12:00:00,2.570059538,90.10979462,92.50120544,,92.46648407,89.36739349,55.06305313,25.01271248,0.779246747,34.43021774
28-Feb-23 13:00:00,2.49499321,91.41143036,92.62899017,,92.10060883,89.24246216,54.92260361,24.98876572,0.804531753,34.43021774
